236
279
274
207
66
-56
-106
-104
-83
-59
-39
-26
-18
-15
-15
-15
-15
-14
-13
-13
-12
-11
-10
-9
-8
-7
-7
-6
-6
-5
-5
-4
-3
-2
-2
-1
-1
1
3
5
6
8
10
12
14
15
18
21
23
25
27
29
29
29
27
25
24
21
18
15
12
8
4
0
-4
-7
-10
-13
-15
-17
-20
-23
-24
-25
-25
-25
-25
-25
-25
-25
-25
-23
-22
-21
-21
-21
-20
-19
-18
-17
-16
-15
-15
-14
-14
-13
-12
-12
-11
-11
-10
-9
-9
-8
-8
-8
-8
-8
-9
-9
-9
-9
-9
-9
-9
-9
-9
-8
-9
-9
-8
-8
-8
-8
-8
-8
-8
-7
-7
-7
-7
-7
-8
-7
-6
-6
-6
-5
-4
-4
-3
-3
-4
-4
-3
-3
-3
-3
-3
-3
-3
-3
-3
-2
-2
-2
-3
-4
-4
-3
-2
-1
-1
1
2
4
5
6
7
6
6
5
4
4
3
2
1
0
0
0
1
2
2
1
1
1
1
2
2
1
-3
-12
-22
-24
-7
32
94
173
239
279
268
194
49
-65
-105
-99
-78
-55
-35
-23
-17
-15
-15
-15
-14
-13
-12
-11
-9
-9
-8
-8
-7
-6
-6
-6
-6
-5
-4
-4
-3
-2
-1
0
1
3
4
5
6
8
10
12
14
16
17
19
22
24
25
26
27
25
24
23
21
19
16
13
10
8
5
1
-2
-5
-8
-11
-13
-15
-17
-19
-20
-21
-21
-21
-21
-22
-21
-22
-21
-19
-19
-18
-17
-17
-17
-16
-15
-14
-12
-12
-11
-10
-10
-9
-9
-8
-8
-8
-8
-8
-8
-8
-7
-7
-7
-8
-7
-7
-7
-7
-7
-7
-7
-8
-8
-8
-8
-8
-8
-8
-8
-7
-7
-7
-8
-8
-6
-6
-6
-6
-5
-5
-5
-5
-5
-5
-5
-4
-4
-3
-3
-3
-3
-3
-3
-3
-3
-2
-2
-2
-2
-1
-1
-1
-2
-1
-1
-1
0
0
0
0
0
-1
-1
-1
-2
-1
-1
0
1
2
3
4
5
6
6
6
5
4
3
3
2
1
1
0
0
0
0
0
1
1
1
1
1
1
1
-2
-10
-20
-25
-14
17
73
148
219
265
270
217
84
-45
-103
-104
-85
-61
-40
-26
-19
-16
-16
-16
-16
-15
-13
-12
-12
-11
-10
-10
-10
-9
-7
-7
-7
-6
-5
-4
-4
-3
-2
-1
0
1
2
3
4
5
7
9
11
14
15
17
18
19
21
22
23
22
20
19
18
15
13
10
8
5
3
0
-4
-7
-9
-11
-13
-15
-17
-18
-19
-20
-20
-21
-22
-22
-22
-20
-19
-19
-18
-18
-17
-17
-16
-15
-13
-12
-12
-11
-11
-11
-10
-10
-9
-9
-10
-9
-9
-8
-8
-7
-8
-8
-8
-8
-8
-8
-8
-8
-9
-9
-9
-9
-9
-10
-10
-10
-9
-9
-9
-9
-9
-9
-8
-8
-8
-8
-8
-9
-8
-8
-8
-7
-7
-7
-7
-6
-6
-6
-5
-5
-5
-5
-4
-4
-4
-4
-4
-4
-4
-4
-3
-3
-3
-2
-3
-3
-2
-2
-1
-2
-2
-2
-2
-2
-2
-2
-3
-2
-2
-1
-1
0
1
1
2
4
5
6
6
5
5
4
3
2
2
1
0
0
0
-1
-1
-1
0
1
1
1
1
1
0
-5
-14
-22
-21
-2
37
100
176
234
266
250
167
22
-80
-109
-98
-74
-52
-35
-22
-16
-14
-14
-14
-14
-13
-11
-10
-9
-9
-9
-7
-7
-6
-5
-5
-5
-4
-3
-3
-3
-1
0
1
2
3
4
5
7
8
10
11
12
14
15
17
19
20
21
21
21
19
18
16
14
12
9
7
4
2
0
-3
-6
-7
-9
-11
-13
-15
-16
-16
-18
-19
-19
-19
-19
-19
-18
-17
-16
-16
-15
-14
-14
-13
-12
-12
-11
-10
-9
-8
-7
-6
-6
-6
-5
-5
-5
-5
-5
-5
-6
-6
-6
-6
-7
-7
-7
-7
-7
-7
-7
-8
-7
-7
-7
-7
-7
-7
-7
-7
-7
-7
-7
-6
-6
-7
-7
-7
-7
-7
-7
-6
-6
-6
-5
-5
-5
-4
-4
-3
-3
-3
-3
-3
-3
-3
-3
-3
-2
-2
-2
-2
-3
-2
-2
-2
-2
-2
-2
-2
-2
-1
-1
-1
-2
-2
-3
-2
-1
0
0
1
3
4
4
5
6
6
5
4
3
2
1
0
0
-1
0
0
0
0
0
0
1
1
1
1
1
-2
-9
-18
-24
-14
13
62
133
203
248
257
210
85
-46
-105
-107
-85
-60
-39
-25
-17
-14
-13
-13
-13
-12
-11
-10
-10
-8
